ouid,grade_ranking,season_grade_ranking,recent_win_rate,recent_kill_death_rate,recent_assault_rate,recent_sniper_rate,recent_special_rate,solo_rank_match_tier,solo_rank_match_score,party_rank_match_tier,party_rank_match_score,user_date_create,manner_score,clan_flag
d0a41382c7748a6d96f7505a6686f053,748.0,27820.0,100.0,60.000004,63.0,73.0,59.0,SILVER III,1799.0,UNRANK,1500.0,2007-12-28,0.0,1
9ad5409135350024094186327d717d26,711.0,7989.0,0.0,63.286716,59.701492,75.757576,0.0,HIGH RANKER,4156.0,GRAND MASTER II,3363.0,2020-10-20,3.0,1
a2aa414694cc9a3198d5d6183609ded8,712.0,1276.0,75.0,70.129868,66.666672,82.716049,50.0,MASTER II,2632.0,MASTER I,2450.0,2011-11-06,3.0,1
c35525f08ec5c2af9e1ab4d9233e02de,712.0,15050.0,98.333336,62.333332,63.666668,73.0,71.0,UNRANK,1400.0,UNRANK,1400.0,2013-02-04,1.0,1
88512eae6b2b9af0c1c53303ad00812c,711.0,30581.0,75.0,56.122444,59.493671,66.666664,56.410255,UNRANK,1500.0,SILVER II,1515.0,2007-01-07,3.0,1
5f9e8b0578c0650dcfb1386023b14c8d,714.0,7322.0,50.0,57.333332,64.333336,75.666664,53.0,UNRANK,1550.0,SILVER III,1788.0,2011-10-07,3.0,1
81e2652b7a0bb9151b2cd5db442229fa,718.0,4535.0,77.777779,56.5,0.0,70.333336,0.0,GOLD I,1928.0,UNRANK,1500.0,2008-03-10,3.0,1
e84af445c033ae2b4c68cff984e3e951,688.0,568.0,83.333328,54.000004,58.333332,63.0,49.333332,UNRANK,1602.0,SILVER II,1519.0,2011-09-11,3.0,1
26d301c6fc02d9a22c2ab6269c399a97,721.0,4171.0,50.0,54.000004,51.785713,63.666668,54.705883,UNRANK,2000.0,MASTER I,2562.0,2016-09-01,3.0,1
dd05440e0b1e6605a136d187812e7318,722.0,286.0,76.666664,59.833336,0.0,70.0,0.0,SILVER II,1500.0,UNRANK,1758.0,2011-10-02,3.0,1
061e4c00117da1d0bc28ac3d3a583959,716.0,248.0,100.0,57.833332,51.0,68.666664,53.0,GOLD II,2199.0,MASTER III,2850.0,2014-01-31,3.0,1
394a4b8701baef2a4e023613fb309b96,722.0,5889.0,46.666668,42.5,44.333332,44.594593,40.666668,SILVER III,1748.0,GOLD I,1883.0,2007-06-22,3.0,1
60cab1d8cc4a48184ad854a3fd878a2a,723.0,1182.0,50.0,57.666664,56.0,63.333332,58.666668,MASTER I,2530.0,MASTER III,2938.0,2011-07-27,3.0,1
957e39aaf2d8667291b2852287add228,725.0,2677.0,43.333332,42.333336,39.666668,77.777779,100.0,UNRANK,1750.0,GOLD II,2032.0,2012-03-05,3.0,1
54f98e074e8b2230fc9db61965d93176,726.0,159499.0,43.333332,48.5,44.333332,61.0,46.666668,SILVER III,1681.0,UNRANK,1550.0,2011-07-21,2.0,1
ef335cbb91a04867d33af5039cf98e97,727.0,2254.0,48.333332,55.833332,49.116608,68.666664,51.0,GOLD I,1833.0,GOLD III,2350.0,2006-04-12,3.0,1
609978bf310642b749cf0b011879e2e9,728.0,3091.0,50.0,62.333332,62.333332,72.0,56.333332,MASTER III,2999.0,GRAND MASTER II,3298.0,2011-10-28,3.0,1
ee7db77dc862a88e06ff86728bd9737c,729.0,421.0,100.0,64.166664,62.0,78.333336,63.666668,GOLD II,2001.0,GOLD II,2132.0,2017-09-09,3.0,1
f90470ae8e245f7ddd1bc9eb5ce8d7dc,711.0,4145.0,98.333336,61.166668,46.0,64.666664,58.666668,GOLD II,2058.0,UNRANK,1800.0,2010-04-24,3.0,1
080a2ecb557c6b24992a9f62b3ca8446,731.0,811.0,71.666664,62.833332,66.333336,80.333336,62.666668,MASTER I,2418.0,MASTER II,2799.0,2019-08-15,3.0,1
1833098c36962cfe60d9f85a0745708d,707.0,163426.0,50.0,52.499996,52.666664,60.0,51.666668,UNRANK,1500.0,UNRANK,1500.0,2013-04-25,2.0,1
a88af2be65e0ba8b2b601a6c7c28f6fa,733.0,324.0,100.0,58.0,58.999996,0.0,64.976959,GOLD I,1988.0,MASTER II,2687.0,2015-07-05,3.0,1
ff6fb5fa190b6b408a46be54c37f2627,545.0,47237.0,98.333336,61.666668,57.0,73.666664,55.333332,UNRANK,1750.0,UNRANK,1750.0,2009-12-23,3.0,1
063536b196ffc04e1d2beabec0dfe894,727.0,332483.0,53.333336,66.666672,50.0,77.666664,50.0,UNRANK,1400.0,SILVER II,1470.0,2015-11-06,0.0,1
7da3d43e89e91fccfa92694041daf1f9,736.0,4400.0,70.0,48.5,48.0,54.666668,55.333332,GRAND MASTER I,3000.0,UNRANK,2400.0,2007-02-02,3.0,1
eaba7b4fce4e637d3c7f1e72e52ead01,728.0,2947.0,65.0,53.333336,54.666668,0.0,59.748428,UNRANK,2000.0,UNRANK,2000.0,2012-08-02,3.0,1
0eeb1a96a02e120cb5660652d6accbdd,738.0,3112.0,48.333332,54.166668,58.666664,83.666664,54.333332,UNRANK,1500.0,GOLD I,1971.0,2015-05-02,2.0,1
ec6b0f70f474323660bc4e816c83ce83,739.0,415.0,95.0,65.0,72.666664,77.0,0.0,GOLD I,1940.0,GOLD II,2199.0,2011-08-01,3.0,1
fbf2bb19f450161678db557e07f267a9,742.0,9287.0,0.0,38.251366,39.263802,0.0,0.0,SILVER III,1681.0,GOLD II,2035.0,2012-01-14,3.0,1
ff0a3be194396e139d9aaf35f2a53c48,741.0,364.0,60.000004,57.44186,71.428574,66.315788,53.333332,MASTER I,2400.0,UNRANK,2350.0,2014-03-22,3.0,1
99ac226ac4e9885d7ded14e477ebe5df,743.0,5299.0,51.923077,53.166668,47.236179,100.0,54.333332,GOLD I,1915.0,GOLD II,2150.0,2006-03-24,3.0,1
2354d5cd6e5c01b2a197525aef874b14,744.0,445.0,11.666667,45.333336,42.333336,59.333332,51.546391,GOLD III,2265.0,GOLD III,2282.0,2014-07-21,3.0,1
6c979b69b0201030c178c6cada8ad70c,745.0,1156.0,40.0,45.0,40.0,49.333332,46.333332,SILVER I,1293.0,UNRANK,1600.0,2013-07-22,3.0,1
d2881d87c396594f3b415ab7bc484b23,746.0,463.0,51.666664,55.0,62.666668,64.333336,61.389961,SILVER III,1604.0,SILVER III,1717.0,2012-02-26,3.0,1
0664fb9951acb88f50431dd59ca84f6f,747.0,597.0,48.333332,42.333336,39.333336,49.666668,35.0,UNRANK,1400.0,SILVER III,1638.0,2011-08-22,3.0,1
109b9d64b1953906391fe111ce7fdece,715.0,27923.0,100.0,78.666664,0.0,88.666664,0.0,UNRANK,1400.0,UNRANK,1400.0,2007-12-01,3.0,1
bd652cdc1d4de03de68670ca62719b51,743.0,737.0,60.000004,57.0,61.666668,60.666668,54.333332,SILVER III,1758.0,SILVER III,1799.0,2016-11-08,3.0,1
9a6053c3e3bb782c3cbce6124d8c5af4,755.0,3770.0,100.0,56.833332,60.666668,66.0,48.333332,UNRANK,1950.0,GOLD III,2399.0,2005-09-15,3.0,1
0ae58240e392aedf81a66bc7928a20c6,752.0,18742.0,33.333336,41.666664,39.0,52.0,40.666668,SILVER III,1665.0,UNRANK,1550.0,2006-03-01,3.0,1
0dd339d73862de3ab11ed39680c7dfc2,753.0,1428.0,50.0,63.5,48.0,62.0,49.333332,GOLD I,1879.0,GOLD I,1944.0,2005-10-31,3.0,1
047614dc5507d8d986d6fc4a4e533745,754.0,728.0,95.0,59.166664,59.333332,0.0,0.0,UNRANK,1800.0,UNRANK,1800.0,2009-11-20,3.0,1
aa2bdc208e4200f5e47e658a45ebb6ba,755.0,9308.0,77.551018,58.921932,56.0,100.0,0.0,SILVER III,1625.0,SILVER II,1497.0,2009-06-20,3.0,1
0c9a6e4fdf320ffc3e8cb7fda7e4ce59,756.0,5213.0,30.000002,49.5,48.333332,48.666668,44.333332,SILVER III,1661.0,UNRANK,1400.0,2008-12-19,3.0,1
eb30b64a5db903a10222cd94e6af6644,757.0,16336.0,40.0,47.166668,47.0,56.0,44.333332,GOLD I,1937.0,GOLD III,2250.0,2009-12-31,3.0,1
de54a241e3c3fa4544ec473032c471ae,601.0,733286.0,0.0,0.0,0.0,0.0,0.0,UNRANK,1400.0,UNRANK,1400.0,2010-04-27,0.0,1
d53de16b99922c976294d61a5631b390,759.0,12115.0,85.0,60.333336,58.333332,75.333336,0.0,GOLD III,2221.0,GOLD III,2396.0,2016-07-14,3.0,1
c73a22b6f14334fa6ab295360002c2fd,760.0,6544.0,100.0,66.833336,64.666664,76.0,68.333336,UNRANK,1400.0,UNRANK,1400.0,2008-06-13,2.0,1
dd831c84c5923403c493428fbe972528,764.0,13469.0,41.666664,56.5,56.0,63.666668,50.333332,HIGH RANKER,4061.0,MASTER I,2400.0,2014-09-06,3.0,1
8a75e746de5b443a2819a666741a2810,763.0,1987.0,45.0,45.0,41.666664,52.0,47.5,MASTER II,2717.0,MASTER I,2400.0,2019-01-29,3.0,1
da784611a27e752ac2bb69eaecd52097,764.0,37018.0,58.333332,60.000004,47.666668,74.0,54.0,MASTER I,2401.0,GOLD II,2076.0,2019-05-02,3.0,1
04d1fd5419e6e82352ccd480ece65748,740.0,13658.0,90.0,55.833332,51.0,70.0,56.333332,GRAND MASTER I,3190.0,GOLD II,2156.0,2014-10-12,3.0,1
742bab1bd01f243b4e537ef6c7eddaaf,766.0,253.0,51.666664,62.333332,59.666668,75.0,0.0,GOLD II,2181.0,GRAND MASTER I,3121.0,2010-04-02,3.0,1
998ec5ccca58432bd6f7fae53ccd7282,767.0,1048.0,100.0,72.666672,65.779465,84.333336,67.346939,UNRANK,1750.0,GOLD III,2333.0,2010-09-18,3.0,1
5b806171408c0c03d3c5ea33b9452c2e,768.0,3133.0,70.0,63.833332,57.333332,83.0,0.0,SILVER III,1625.0,UNRANK,1500.0,2013-11-16,3.0,1
ab957544c77edf2180c2683690d03529,769.0,1390.0,51.666664,56.833332,55.333336,71.0,66.666664,GOLD II,2042.0,MASTER II,2694.0,2012-09-15,3.0,1
3b111174728458ca728f88919f735be2,770.0,43.0,100.0,76.5,75.333336,94.0,79.0,MASTER III,2966.0,MASTER III,2999.0,2022-09-07,3.0,1
4b98e9279df9cbfa3cd3e4f7d471c1ab,771.0,660.0,48.333332,47.666664,42.333336,54.333332,50.666668,SILVER III,1762.0,MASTER I,2586.0,2018-08-06,3.0,1
c900fddb6efadc9a6fe1adb5ccdc6bd7,769.0,647.0,46.666668,43.5,33.0,70.270271,37.666668,GOLD I,1866.0,GOLD II,2084.0,2019-04-08,3.0,1
813e99aa1a6bb869047346cf7e716c33,773.0,2732.0,95.0,58.833332,54.166668,72.333336,0.0,UNRANK,1400.0,UNRANK,1400.0,2015-09-28,3.0,1
5d408131705530dc8d65542f49156355,774.0,24751.0,50.0,55.666668,51.666664,65.0,53.0,HIGH RANKER,4154.0,UNRANK,1400.0,2015-05-31,3.0,1
11aece3ae32c91a5d48da4f02005a108,764.0,86.0,100.0,48.666668,52.0,60.666668,46.666668,GOLD II,2130.0,UNRANK,1800.0,2009-09-05,3.0,1
464b7daceba55f87b802acf5e77d7c7f,776.0,6501.0,51.666664,66.0,60.0,81.333336,69.0,GRAND MASTER I,3050.0,UNRANK,2400.0,2007-04-06,3.0,1
6b6e604df13b0199a3ac751d07f92405,777.0,8501.0,96.666664,59.833336,57.666664,73.0,67.099564,UNRANK,2450.0,UNRANK,2400.0,2011-08-07,3.0,1
be25881a2468c9d111b5e3698ccb1bcc,778.0,5477.0,100.0,66.0,68.666664,81.0,64.333336,UNRANK,1400.0,UNRANK,1400.0,2021-02-18,2.0,1
874b67358c3c0007007f356ad01e60a8,779.0,3004.0,43.333332,47.0,42.333336,39.666668,43.0,SILVER I,1380.0,SILVER III,1611.0,2007-02-02,3.0,1
4360cf85c54fc6702245ba2fe96eb290,783.0,8730.0,62.5,51.898735,56.666668,75.0,0.0,UNRANK,1750.0,UNRANK,1750.0,2017-04-21,3.0,1
bf7d5222ef429a9b6818ff988c1be03d,782.0,121.0,73.333336,57.333332,60.000004,69.333336,55.333332,RANKER,3971.0,GRAND MASTER II,3250.0,2020-05-08,3.0,1
bf652982b913038e6a9dd6f88aedb24b,783.0,1158.0,50.0,64.028778,68.965515,77.906975,0.0,GOLD II,2144.0,GOLD I,1958.0,2009-03-13,3.0,1
e9817aa012d45bf5471ea800b898d425,785.0,14299.0,86.666664,64.0,63.666664,78.0,53.0,MASTER II,2684.0,UNRANK,1800.0,2016-07-16,3.0,1
cab1af0b6ac9a716069bbaf8870c73c3,788.0,16378.0,86.666664,57.166664,54.333332,70.0,54.666668,MASTER I,2506.0,GRAND MASTER I,3039.0,2017-06-17,3.0,1
458dce09541d8b4dd645bc4bbccc22ad,785.0,17073.0,53.333336,49.666668,47.333332,63.0,52.0,UNRANK,1550.0,UNRANK,1550.0,2008-03-23,3.0,1
0bc879293cac66c60e75d4de22a1db52,789.0,1588.0,48.333332,52.999996,53.666668,66.666664,55.333332,GRAND MASTER II,3290.0,MASTER II,2682.0,2011-11-27,3.0,1
8a899769658d5e33111bc30818ecbda0,782.0,5.0,83.333328,58.833332,57.333332,68.333336,57.0,MASTER I,2517.0,GRAND MASTER III,3488.0,2015-02-04,3.0,1
9067d56638c1546f52ece1404db99c35,792.0,7994.0,50.0,48.0,47.333332,30.333334,45.666668,SILVER III,1768.0,UNRANK,1400.0,2009-10-28,2.0,1
0edf8db49fdf58df2e3936c64e639d4c,792.0,11.0,50.0,58.0,53.750004,67.0,62.264153,GRAND MASTER III,3446.0,HIGH RANKER,3717.0,2024-02-29,3.0,1
aa515d5d04402bd2b4eac3fba339f74f,790.0,1641.0,100.0,76.166664,0.0,89.333336,73.333336,UNRANK,1400.0,UNRANK,1400.0,2016-09-21,1.0,1
1e6527c60406b80bfe7efccf8e4a99ba,626.0,1596.0,45.0,53.666668,46.666668,59.0,52.0,MASTER I,2599.0,UNRANK,2464.0,2015-08-21,3.0,1
297f0ef018b8754e1434ec62740c9070,795.0,4780.0,73.333336,57.833332,58.666668,65.333336,47.666668,SILVER III,1684.0,UNRANK,1750.0,2012-01-12,3.0,1
bc10c4aa858abaacce48310f2a007eb4,785.0,102199.0,65.0,50.833332,53.666668,63.333332,49.0,UNRANK,2250.0,MASTER II,2696.0,2011-11-19,2.0,1
5ed87a8d004353c82153666292cbef9b,791.0,812.0,100.0,76.190475,0.0,88.235291,0.0,UNRANK,1400.0,UNRANK,1400.0,2018-07-19,0.0,1
2c82f5dadcdbd97052375e17fbfab8e3,1328.0,31358.0,0.0,0.0,0.0,0.0,0.0,UNRANK,1950.0,UNRANK,1950.0,2020-03-13,3.0,0
fe1db468c66d4a2f236ec02e34576895,800.0,5287.0,51.666664,55.5,49.666668,64.333336,47.169811,UNRANK,1670.0,GOLD II,2087.0,2013-01-16,2.0,1
c69b1ec7532c5c4d495f037fee34001f,803.0,468.0,60.000004,56.333332,63.666664,70.0,56.333332,GRAND MASTER III,3478.0,MASTER III,2991.0,2015-05-09,3.0,1
f4b52fa433911e56c82a1c9aae7f9273,797.0,818.0,83.333336,60.5,78.0,70.0,57.666668,GRAND MASTER I,3015.0,MASTER II,2650.0,2012-01-22,3.0,1
321678412158fc4f9c7f4b334129243a,804.0,506.0,55.0,56.5,53.333332,67.333336,60.0,UNRANK,2500.0,GRAND MASTER II,3399.0,2006-03-05,3.0,1
9ab732a986fb6f3d79010c349c79306b,796.0,1144.0,90.0,60.000004,52.333332,72.333336,54.666668,UNRANK,1750.0,GOLD III,2250.0,2018-08-05,3.0,1
290a0881c96db9a29b8dc36da1d02466,782.0,40679.0,70.0,49.166668,46.0,58.333332,63.513512,UNRANK,1750.0,GOLD II,2012.0,2015-11-08,3.0,1
1fdcd39af6d1e05c095d252aa6b4195e,806.0,394.0,50.0,59.833336,52.333332,71.333336,53.0,GRAND MASTER I,3169.0,GRAND MASTER III,3506.0,2013-10-02,3.0,1
cc21eb3edce8e8e00eb9f10ea7f3c193,793.0,56.0,53.333336,61.166668,67.0,68.333336,56.333332,GOLD III,2399.0,UNRANK,2350.0,2012-03-03,3.0,1
13ff47a0fa9431b003787acd37e59fc6,809.0,135047.0,0.0,65.384613,0.0,70.833336,0.0,UNRANK,1400.0,UNRANK,1400.0,2014-01-19,3.0,1
302cf3d52b39a070bbf935f877ed4971,810.0,5595.0,83.333328,65.833336,62.0,80.333336,55.333332,SILVER III,1799.0,UNRANK,1750.0,2005-11-24,3.0,1
14e3eb4e46c747050094146c71491125,811.0,9907.0,66.666672,49.84127,59.259258,59.589043,30.0,GOLD I,1999.0,UNRANK,1600.0,2011-07-14,3.0,1
1e54053c4dce0398db146f79f3f47ace,659.0,936442.0,35.0,52.999996,55.666668,69.666664,55.333332,UNRANK,1400.0,UNRANK,1400.0,2008-10-13,0.0,1
bfb205e04580253c93e529d330032b36,814.0,3791.0,66.666672,50.0,41.0,62.5,71.428574,GOLD III,2246.0,MASTER III,2890.0,2011-09-22,3.0,1
34c790657d152676e77f3316e7275983,800.0,5802.0,65.0,54.5,0.0,61.333332,0.0,GOLD II,2056.0,UNRANK,1800.0,2011-07-29,3.0,1
85f2eb8083a04e3c86cd4fdfd5b8d954,815.0,584.0,100.0,60.000004,0.0,75.333336,55.666668,SILVER III,1609.0,SILVER III,1639.0,2021-03-28,3.0,1
225f7e878dcb9e69ba93dca8f612504c,618.0,171702.0,100.0,64.5,59.666668,75.333336,52.0,UNRANK,1400.0,MASTER I,2400.0,2006-10-24,1.0,1
a918ac309520c1f6781708a6e68bb130,817.0,20534.0,50.0,54.000004,55.333336,80.333336,54.666668,UNRANK,1950.0,MASTER I,2599.0,2011-08-15,3.0,1
9034bda6cda258f467572040a15445f9,806.0,42522.0,35.0,43.434341,43.965519,77.777779,45.833332,UNRANK,1545.0,UNRANK,1437.0,2014-02-17,2.0,1
42bd97e135f5beb27e8db1b7b0d0ca66,820.0,4632.0,93.333336,58.499996,46.666668,80.666664,54.666668,UNRANK,1750.0,GOLD II,2108.0,2006-10-15,3.0,1
be2a967ffaf8501027b4fdceebe8c232,824.0,1178.0,100.0,60.166668,57.666664,75.666664,71.0,UNRANK,2400.0,UNRANK,2400.0,2018-01-06,3.0,1
2c739264096a813f3d670ff0bd326a3e,823.0,6146.0,95.0,63.0,0.0,67.0,0.0,UNRANK,1750.0,UNRANK,1750.0,2012-10-31,3.0,1
448d59cb382c4100f083d393680f2ee5,781.0,202555.0,63.333332,51.0,48.356808,58.333332,46.666668,UNRANK,1500.0,UNRANK,1500.0,2012-07-10,1.0,1
c02c1e967e4ef17e2229afdc4507c1db,793.0,46965.0,55.0,61.166668,65.333336,69.0,61.0,UNRANK,2000.0,UNRANK,2000.0,2012-05-28,3.0,1
75933946369cfffce26709dda131a1ce,827.0,4469.0,84.615387,51.5,62.5,60.666668,100.0,GOLD I,1800.0,UNRANK,1750.0,2014-02-14,3.0,1
4bc70905956ded382326fe37d33a1f2f,828.0,31970.0,95.0,58.333332,57.333332,100.0,60.333332,UNRANK,1750.0,UNRANK,1750.0,2020-11-12,-3.0,1
f0195e57d8b8ec2146f882fc71cda4c1,756.0,1152.0,41.666664,60.333336,60.000004,68.333336,63.666668,UNRANK,1550.0,GOLD I,1800.0,2013-08-25,3.0,1
b56f0d2691245f2571cf3b9f1db8f115,831.0,877.0,75.0,70.050766,68.023262,0.0,0.0,MASTER I,2526.0,GRAND MASTER I,3045.0,2015-06-05,3.0,1
05a18cd649ee37f1af1483b77be9636a,835.0,1914.0,51.666664,50.166668,51.666664,60.333332,48.666668,MASTER I,2400.0,MASTER II,2609.0,2014-03-11,3.0,1
d3957ebda91a02b6a293b0bdf9351d1a,833.0,2111.0,42.857143,41.347904,42.0,0.0,50.0,SILVER III,1600.0,SILVER II,1402.0,2006-08-13,3.0,0
dcf10cd5b38307f0be40e5ec8b0552bd,834.0,137038.0,50.0,52.333332,53.333336,61.666668,53.0,MASTER I,2461.0,MASTER I,2499.0,2017-04-28,3.0,1
aac436fe720a847cdfb4d6b6acaca36d,818.0,1087.0,51.666664,55.5,55.0,68.333336,53.333332,UNRANK,2350.0,MASTER I,2487.0,2007-03-05,3.0,1
74cefc43c05dabb71cbabd7c108fc27f,836.0,2857.0,62.5,61.9403,57.5,69.491524,0.0,UNRANK,1500.0,UNRANK,1500.0,2014-05-22,3.0,1
07de6556a78d8a90a248686b1e8050d5,831.0,1428.0,100.0,67.833336,66.666672,100.0,61.0,UNRANK,1400.0,UNRANK,1400.0,2011-07-15,0.0,1
ebfa759b4e5684fefe8ad4b1cf2afd9f,838.0,1502.0,93.333336,61.833336,59.333332,69.333336,67.333336,UNRANK,1946.0,MASTER II,2652.0,2011-07-31,3.0,1
08eda9546e5f1fb347c1c1baf9995fe0,841.0,278227.0,50.0,59.333332,61.666668,62.333332,51.666668,UNRANK,1400.0,UNRANK,1400.0,2006-02-09,2.0,1
5d9824a4a3caf71975b4582e5c15172c,843.0,63792.0,76.92308,57.828808,57.480316,72.727272,50.0,UNRANK,1500.0,UNRANK,1500.0,2008-04-02,2.0,1
c582896d49ae12fa1bcb1fdeef3fc79e,843.0,5235.0,45.0,35.333332,33.0,30.0,42.666668,SILVER I,1345.0,UNRANK,1400.0,2010-08-08,3.0,1
32c72276a29b4c933693cbc2a95c25a4,840.0,4335.0,76.666664,63.333332,65.0,77.333336,64.0,SILVER III,1729.0,SILVER II,1593.0,2014-03-11,3.0,1
93be843504a5f52ccb3b206f3382b7a0,846.0,6314.0,48.333332,60.000004,60.666668,76.056335,65.0,UNRANK,1950.0,GRAND MASTER I,3123.0,2018-12-02,3.0,1
02f7b46afbb4a512444950abcaa82fc5,843.0,90753.0,65.0,55.666668,55.0,61.0,56.333332,GOLD I,1847.0,GOLD I,1800.0,2011-10-16,2.0,1
a1c86f2664ef0e1154e6c91c68355118,850.0,6174.0,66.037735,43.097015,43.650795,65.662651,31.404959,UNRANK,1400.0,UNRANK,1400.0,2017-01-29,2.0,1
cb9dc495f934fc020a64f5d679079983,825.0,1507.0,75.0,52.666664,54.666668,63.333332,52.666668,UNRANK,1750.0,UNRANK,1901.0,2015-04-14,3.0,1
1ab75b4f4b2e6b652dc5a52ca36c42f1,600.0,410931.0,56.666668,61.333336,69.666664,69.333336,64.0,UNRANK,1750.0,UNRANK,1750.0,2009-09-22,0.0,1
679f72357e5307d22d88d03955075519,844.0,977.0,21.666666,38.666664,40.0,8.0,29.0,BRONZE III,1073.0,SILVER II,1505.0,2005-12-04,3.0,1
bf0e9f16bd742d6ff1c140c450752f53,853.0,93777.0,51.666664,53.333336,52.666664,55.0,51.0,UNRANK,1600.0,GOLD II,2068.0,2005-12-01,3.0,1
d7a4b30fe2bf5aee4d4fe5d227453151,854.0,2380.0,50.0,54.5,56.666668,61.0,57.317074,SILVER III,1769.0,MASTER III,2898.0,2012-08-17,3.0,1
165f9d75f76689ecf5a6e5380749af64,859.0,217.0,100.0,62.333332,67.333336,74.333336,66.176468,GOLD II,2180.0,GOLD II,2054.0,2010-09-11,3.0,1
97db329778c3ac87524c8c52c3a9e78a,856.0,5799.0,80.0,54.639172,0.0,65.333336,0.0,UNRANK,1950.0,GOLD I,1800.0,2011-07-14,3.0,1
2b74d979470e71bff7d4b189ee4788c8,857.0,10769.0,51.666664,60.000004,65.0,76.333336,63.666668,GOLD II,2008.0,UNRANK,1800.0,2018-09-25,3.0,1
9ca9c9cef7e51b9c477b9a59f92df81f,861.0,10233.0,46.666668,43.666668,45.333336,59.333332,37.301586,UNRANK,1887.0,MASTER I,2466.0,2014-02-19,3.0,1
1a7f2212c416e739e262975fc9771b32,862.0,1062.0,50.0,47.333332,44.333332,47.666668,57.0,SILVER III,1707.0,SILVER III,1658.0,2020-03-14,3.0,1
2367552c16d60ef3c469e83c1a12f865,859.0,9936.0,93.333336,65.0,46.666668,76.333336,63.636364,MASTER I,2400.0,MASTER I,2400.0,2017-06-08,3.0,1
8b18c4e0a836f13f380e07895554bfda,865.0,49988.0,93.333336,66.5,66.666664,75.666664,66.333336,SILVER III,1691.0,SILVER I,1350.0,2005-10-06,3.0,1
e850740bb69a6a7ad75c27fba5ebcf1e,863.0,401.0,0.0,45.5,57.142857,68.888885,43.333332,SILVER III,1736.0,GOLD III,2375.0,2011-07-17,3.0,1
e8eac1a3b5a5a59a602ddc4d1e14bd9d,864.0,635.0,58.333332,53.500004,50.0,59.0,50.0,SILVER II,1508.0,UNRANK,1500.0,2012-07-12,3.0,1
0f4b38c4a1c403e99090af70b584f4db,858.0,2883.0,100.0,66.5,66.0,77.333336,69.666664,UNRANK,2350.0,UNRANK,2350.0,2008-03-03,3.0,1
c502d3fd5758722587e8cd9e198e330f,866.0,1856.0,100.0,74.0,67.666664,85.0,57.0,UNRANK,1400.0,UNRANK,1400.0,2015-05-10,0.0,1
cbcea67075a87428c839e15efc2d9e30,656.0,258521.0,100.0,62.166668,58.823532,75.0,0.0,UNRANK,1400.0,UNRANK,1400.0,2005-12-15,1.0,1
e46d4a5de0af0d4bdcb1feded8a6db8c,869.0,11520.0,78.333336,52.166664,53.666668,0.0,59.666668,SILVER III,1657.0,SILVER II,1449.0,2013-05-26,3.0,1
06aa26986feabc7a6fb3a47842f62505,870.0,16686.0,68.333336,53.166668,54.000004,64.333336,58.333332,UNRANK,1821.0,UNRANK,1750.0,2016-03-27,3.0,1
3f0ac62f6ad7d5694c320da8d2fc7538,874.0,3405.0,50.0,54.333336,55.0,74.0,51.0,MASTER I,2474.0,GRAND MASTER I,3199.0,2014-01-07,3.0,1
0e76d3d63aab916b051ec98c09b33d24,695.0,5631.0,55.0,52.666664,50.333332,64.333336,30.434782,UNRANK,1400.0,UNRANK,1400.0,2019-07-02,3.0,1
5798c06fe07f4617c7fa9d7742972654,878.0,633.0,90.0,66.5,70.666664,78.666664,75.0,MASTER III,2975.0,GRAND MASTER II,3231.0,2014-02-27,3.0,1
ee7e103078c7a3b1c9ffff46368dc8fd,786.0,227662.0,41.666664,42.833336,42.333336,47.666668,40.666668,UNRANK,1400.0,UNRANK,1400.0,2006-03-29,0.0,1
9ec56da7ab9d01350ee28cfa9ee404f1,881.0,36527.0,75.609756,50.535332,0.0,58.0,0.0,UNRANK,1400.0,SILVER II,1512.0,2012-10-23,3.0,1
aa3de16816bef2bc2685d5c9b269128c,880.0,665.0,40.0,48.666668,51.0,43.666668,42.857143,SILVER III,1712.0,UNRANK,1735.0,2012-01-26,3.0,1
387472745545c752f7933119441c39e2,879.0,2128.0,100.0,69.166664,73.0,83.0,72.666664,UNRANK,2350.0,UNRANK,2350.0,2019-11-23,3.0,1
ee2e50222837cd55102dd375873d1364,883.0,16861.0,23.529411,46.913578,0.0,0.0,48.101265,UNRANK,1750.0,GOLD III,2392.0,2012-07-30,3.0,1
2aba1ddc5b1637c56e73fff004b850a8,884.0,1514.0,46.666668,50.0,31.428572,0.0,51.595745,GOLD I,1921.0,GOLD I,1930.0,2015-09-28,3.0,0
273fc7cacbb72e25dddc8703a37c4f68,885.0,14615.0,50.0,40.666668,37.666668,51.333332,38.666668,SILVER III,1654.0,SILVER III,1671.0,2014-07-12,3.0,1
997f1bbcf0d794553dd5cd3e8ba2f31a,886.0,8700.0,51.666664,42.166664,44.333332,53.497944,49.0,MASTER I,2422.0,UNRANK,2400.0,2018-02-01,3.0,1
a4ae38c88df1ff2017f150330339a39d,891.0,2652.0,100.0,56.0,58.0,74.666664,0.0,GOLD I,1916.0,UNRANK,1950.0,2014-09-06,3.0,1
b011e8a735e4bbf067688287a4f5d689,888.0,6672.0,48.333332,37.0,30.666668,28.333334,40.666668,UNRANK,1500.0,GOLD I,1877.0,2009-02-24,3.0,1
15adce07e64a4eb8f4a84c4b04b264ef,884.0,11809.0,86.666664,60.666668,62.666668,76.666664,52.0,UNRANK,1653.0,UNRANK,1550.0,2008-11-26,3.0,1
