mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06584305763244629,0.001638923513695469,0.005511760711669922,0.0008429955421871133,1.0,0.05,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.6666666666666666,0.7083333333333334,0.6666666666666666,0.7346938775510204,0.7307692307692307,0.7014259549973836,0.02977217032750294,237,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06880784034729004,0.0015290096396642608,0.005814695358276367,0.0007274337001607902,1.0,0.05,10,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 250, 'subsample': 0.8}",0.7317073170731707,0.7058823529411765,0.7142857142857143,0.7346938775510204,0.7450980392156863,0.7263334602133537,0.014242754728911063,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07755904197692871,0.00870406935873397,0.005388069152832031,0.00037919517946922505,1.0,0.05,10,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 250, 'subsample': 1.0}",0.6666666666666666,0.6938775510204082,0.6829268292682927,0.7346938775510204,0.7307692307692307,0.7017868310551237,0.026737746827324275,236,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02685370445251465,0.00751175348256936,0.005914640426635742,0.0008582436803222599,1.0,0.1,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.7,0.68,0.7441860465116279,0.76,0.7450980392156863,0.7258568171454629,0.030474136191064764,85,0.9941520467836257,0.9942196531791907,0.9942857142857143,0.9942196531791907,1.0,0.9953754134855443,0.0023126795988482277
0.026555824279785156,0.003168656559297179,0.007813501358032226,0.0041264583284823415,1.0,0.1,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.717948717948718,0.7346938775510204,0.7441860465116279,0.68,0.7924528301886793,0.7338562944400092,0.03659101191743507,39,1.0,1.0,0.9942857142857143,1.0,0.9941520467836257,0.9976875522138681,0.002832473979667181
0.031667900085449216,0.0013607702202979336,0.005377912521362304,0.0005506796114529901,1.0,0.1,3,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.7058823529411765,0.7142857142857143,0.76,0.7450980392156863,0.7250532212885155,0.023384599056732187,98,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03199024200439453,0.0021262538213317555,0.006634664535522461,0.0018767269581036797,1.0,0.1,3,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150, 'subsample': 1.0}",0.7,0.7346938775510204,0.6829268292682927,0.68,0.7307692307692307,0.7056779875177088,0.02315472370482151,226,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.040644359588623044,0.0017593623963641375,0.0053002357482910155,0.0005831644637918859,1.0,0.1,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.7058823529411765,0.7142857142857143,0.75,0.7450980392156863,0.7230532212885155,0.020568236633172553,111,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04297780990600586,0.003159488704563088,0.007372093200683594,0.00408501650470011,1.0,0.1,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.7317073170731707,0.7346938775510204,0.65,0.6938775510204082,0.7307692307692307,0.7082095952827661,0.03272999164560722,216,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04744882583618164,0.0013837241309465375,0.005444812774658203,0.00048384559533860215,1.0,0.1,3,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.7058823529411765,0.7142857142857143,0.75,0.7450980392156863,0.7230532212885155,0.020568236633172553,111,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04791293144226074,0.002296667689464181,0.005442094802856445,0.0005481555879190265,1.0,0.1,3,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 250, 'subsample': 1.0}",0.7317073170731707,0.7083333333333334,0.65,0.7083333333333334,0.7307692307692307,0.7058286429018137,0.02973591436836383,224,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03257508277893066,0.004170152898170881,0.005318832397460937,0.0004000138690488124,1.0,0.1,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7317073170731707,0.6938775510204082,0.7272727272727273,0.76,0.72,0.7265715190732612,0.021243407735461958,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03275771141052246,0.0014564217913628644,0.006612634658813477,0.0027861486516659434,1.0,0.1,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6829268292682927,0.7083333333333334,0.7727272727272727,0.7346938775510204,0.7307692307692307,0.72589010872983,0.02982990396588247,84,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03944392204284668,0.0006973583659762536,0.005106306076049805,0.000496795593714621,1.0,0.1,5,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.68,0.7441860465116279,0.76,0.7450980392156863,0.7258568171454629,0.030474136191064764,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0404904842376709,0.0012378696906731193,0.005211544036865234,0.0006240249380381322,1.0,0.1,5,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150, 'subsample': 1.0}",0.7142857142857143,0.75,0.7142857142857143,0.7346938775510204,0.7307692307692307,0.728806907378336,0.013486173685974583,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04743313789367676,0.0018545009858105122,0.005492687225341797,0.00035657533892353684,1.0,0.1,5,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.68,0.7142857142857143,0.76,0.7450980392156863,0.7198767507002801,0.029197563876964833,134,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.048719263076782225,0.000518954710296577,0.005358505249023438,0.0005007758364840694,1.0,0.1,5,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.7,0.72,0.7441860465116279,0.7083333333333334,0.7307692307692307,0.7206577221228384,0.015715529239451853,125,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.058110284805297854,0.006732701351691601,0.005168819427490234,0.0008356912676681329,1.0,0.1,5,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.68,0.6829268292682927,0.7346938775510204,0.7450980392156863,0.7085437492069999,0.02669836394574861,214,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05722684860229492,0.0034741916183818593,0.005904960632324219,0.000584305957250838,1.0,0.1,5,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250, 'subsample': 1.0}",0.7,0.6938775510204082,0.7142857142857143,0.6808510638297872,0.7307692307692307,0.7039567119810282,0.017185549070296065,233,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03101177215576172,0.0012036272070299868,0.005071830749511719,0.00010470299503645887,1.0,0.1,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.7,0.6938775510204082,0.7441860465116279,0.76,0.7450980392156863,0.7286323273495444,0.026550605950439888,70,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03308205604553223,0.0014026987749383348,0.00533909797668457,0.0005152876586410448,1.0,0.1,7,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.6666666666666666,0.6938775510204082,0.6976744186046512,0.7346938775510204,0.7058823529411765,0.6997589733567846,0.021872268139730186,241,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05261731147766113,0.015958801175832125,0.005195093154907226,0.0003849024224443044,1.0,0.1,7,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.8}",0.7317073170731707,0.68,0.7441860465116279,0.76,0.7450980392156863,0.732198280560097,0.027596910871589612,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04775643348693848,0.013326666787455624,0.005309343338012695,0.0005060612801189704,1.0,0.1,7,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150, 'subsample': 1.0}",0.7,0.7058823529411765,0.6829268292682927,0.7083333333333334,0.7307692307692307,0.7055823492624067,0.015404363830393987,227,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.050568008422851564,0.0019037866985996464,0.005701398849487305,0.0005223500368935339,1.0,0.1,7,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.7317073170731707,0.6938775510204082,0.7441860465116279,0.76,0.72,0.7299541829210414,0.022400802090452053,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05723905563354492,0.010592365354619654,0.005507755279541016,0.0007104721867776858,1.0,0.1,7,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.7,0.7058823529411765,0.7142857142857143,0.7083333333333334,0.7307692307692307,0.7118541262658911,0.010509730421983414,195,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0569765567779541,0.006258764400723312,0.00558314323425293,0.0011023373965443656,1.0,0.1,7,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.68,0.7441860465116279,0.7346938775510204,0.7450980392156863,0.7207955926556668,0.026182519425946692,123,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06264104843139648,0.00716210092050252,0.005606603622436523,0.0003765405359915344,1.0,0.1,7,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 250, 'subsample': 1.0}",0.7,0.7058823529411765,0.7142857142857143,0.7083333333333334,0.7307692307692307,0.7118541262658911,0.010509730421983414,195,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03609213829040527,0.007836973797766487,0.005507802963256836,0.00031854162640465323,1.0,0.1,10,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",0.7,0.7058823529411765,0.7441860465116279,0.76,0.7450980392156863,0.731033287733698,0.023687622023915344,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04619512557983398,0.011489346486510931,0.005146503448486328,0.0005858598962879207,1.0,0.1,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",0.631578947368421,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.7307692307692307,0.6808029689608637,0.03486322609404451,255,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04312176704406738,0.0020433657744210586,0.005549287796020508,0.0008476730902349791,1.0,0.1,10,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.7142857142857143,0.7346938775510204,0.7450980392156863,0.7133253301320528,0.02720099624966904,183,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04422140121459961,0.003304203294902107,0.0053138256072998045,0.0005118007062432882,1.0,0.1,10,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 150, 'subsample': 1.0}",0.7,0.6938775510204082,0.6829268292682927,0.7083333333333334,0.7450980392156863,0.7060471505675442,0.021210445426501582,222,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05661520957946777,0.012423359525565636,0.005810737609863281,0.0021377898010863615,1.0,0.1,10,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.7058823529411765,0.7441860465116279,0.7346938775510204,0.7450980392156863,0.7259720632439022,0.0192445665960593,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05523524284362793,0.004727992308327159,0.005207443237304687,0.0008164757859231371,1.0,0.1,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.7,0.6938775510204082,0.6829268292682927,0.7083333333333334,0.7450980392156863,0.7060471505675442,0.021210445426501582,222,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.056157159805297854,0.001478677174221851,0.0052112102508544925,0.0005118929978235185,1.0,0.1,10,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.7058823529411765,0.7142857142857143,0.7346938775510204,0.7450980392156863,0.7199919967987195,0.017191755636946183,133,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.058869361877441406,0.0020131837411225873,0.005612325668334961,0.0003771588227691524,1.0,0.1,10,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 250, 'subsample': 1.0}",0.7,0.6938775510204082,0.6829268292682927,0.6808510638297872,0.7450980392156863,0.7005506966668349,0.023357979809041182,240,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.022660589218139647,0.0011981721515501077,0.005206298828125,0.00024750353846222706,1.0,0.2,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.6666666666666666,0.68,0.7441860465116279,0.76,0.7450980392156863,0.7191901504787962,0.03809472819576018,139,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.025354576110839844,0.0022998027545797196,0.005010557174682617,0.0005454650154643973,1.0,0.2,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.7619047619047619,0.7058823529411765,0.7441860465116279,0.7083333333333334,0.7307692307692307,0.7302151450920261,0.021310201176203147,58,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03096776008605957,0.0014681246905367917,0.0054130077362060545,0.0006668470294693067,1.0,0.2,3,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.7441860465116279,0.76,0.7692307692307693,0.729193167070048,0.03802581829217817,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.030872392654418945,0.001125265887083511,0.005408859252929688,0.0004881047231492741,1.0,0.2,3,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 150, 'subsample': 1.0}",0.7619047619047619,0.72,0.7441860465116279,0.7083333333333334,0.7058823529411765,0.7280612989381801,0.02168626423749615,72,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.036880207061767575,0.001505861298927603,0.005015659332275391,0.0004485503359040262,1.0,0.2,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.7441860465116279,0.7755102040816326,0.7450980392156863,0.727468661883358,0.03757953439520397,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03739156723022461,0.0006836268444118295,0.005409336090087891,0.00048749247185494066,1.0,0.2,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.7619047619047619,0.72,0.7142857142857143,0.723404255319149,0.7058823529411765,0.7250954168901603,0.019337748978886227,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04430685043334961,0.0014393257119130606,0.005207967758178711,0.00024782518493023705,1.0,0.2,3,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 250, 'subsample': 0.8}",0.6666666666666666,0.7058823529411765,0.7441860465116279,0.7755102040816326,0.7450980392156863,0.727468661883358,0.03757953439520397,73,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04870429039001465,0.004344915335205693,0.005617475509643555,0.00038200128594288805,1.0,0.2,3,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 250, 'subsample': 1.0}",0.7619047619047619,0.72,0.7142857142857143,0.723404255319149,0.7058823529411765,0.7250954168901603,0.019337748978886227,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02586507797241211,0.0008068333136113641,0.006012773513793946,0.0010461408278021921,1.0,0.2,5,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7619047619047619,0.6666666666666666,0.7272727272727273,0.7346938775510204,0.72,0.7221076066790351,0.031135337109591456,115,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.027869176864624024,0.001691110832925402,0.005206680297851563,0.00024447090934357244,1.0,0.2,5,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.7,0.6923076923076923,0.7142857142857143,0.7346938775510204,0.7307692307692307,0.7144113029827316,0.016584544996116946,173,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05271134376525879,0.0226412785013535,0.006107759475708008,0.0010718876496898465,1.0,0.2,5,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.7619047619047619,0.68,0.7272727272727273,0.6808510638297872,0.72,0.7140057106014552,0.030860600475590604,175,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05525188446044922,0.014728933153493265,0.005909490585327149,0.0011176546409536602,1.0,0.2,5,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 150, 'subsample': 1.0}",0.7,0.6923076923076923,0.7142857142857143,0.7083333333333334,0.7307692307692307,0.7091391941391942,0.01312873862403709,211,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.055239105224609376,0.021029917589678572,0.0075188159942626955,0.003113470742210132,1.0,0.2,5,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7317073170731707,0.68,0.6829268292682927,0.6808510638297872,0.72,0.6990970420342502,0.022178603228444903,242,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04570713043212891,0.0037132421630942996,0.005319833755493164,0.0003884823962769116,1.0,0.2,5,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.7,0.6923076923076923,0.7142857142857143,0.7083333333333334,0.7307692307692307,0.7091391941391942,0.01312873862403709,211,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04962501525878906,0.0026076854126459224,0.0062275886535644535,0.0014746160522593572,1.0,0.2,5,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.8}",0.7317073170731707,0.68,0.7142857142857143,0.7083333333333334,0.72,0.7108652729384437,0.017254618239426242,204,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.052721595764160155,0.003070546696044042,0.007434225082397461,0.0023531213013671093,1.0,0.2,5,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 250, 'subsample': 1.0}",0.7,0.7058823529411765,0.7142857142857143,0.7083333333333334,0.7307692307692307,0.7118541262658911,0.010509730421983414,195,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.028966140747070313,0.0002120976503798947,0.005609035491943359,0.0008639820482995714,1.0,0.2,7,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.7,0.6938775510204082,0.7142857142857143,0.7346938775510204,0.7450980392156863,0.7175910364145659,0.0196562533769416,152,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03928399085998535,0.013009423097952109,0.005348300933837891,0.0007159517493950339,1.0,0.2,7,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.7,0.72,0.7441860465116279,0.723404255319149,0.7058823529411765,0.7186945309543906,0.015410000074450815,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.035905981063842775,0.0025572001448839108,0.0050107002258300785,0.0007741223356289215,1.0,0.2,7,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.68,0.7727272727272727,0.7346938775510204,0.7450980392156863,0.7265038378987958,0.03290740756165285,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.049212646484375,0.013217926048957253,0.00682215690612793,0.0010294824288855555,1.0,0.2,7,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 150, 'subsample': 1.0}",0.6666666666666666,0.72,0.7142857142857143,0.723404255319149,0.7307692307692307,0.7110251734081522,0.022811949629696883,202,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05172362327575684,0.01006631692744472,0.006611537933349609,0.0012831133146849175,1.0,0.2,7,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.6938775510204082,0.7727272727272727,0.7346938775510204,0.7450980392156863,0.7292793481028775,0.029250086269384586,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0487116813659668,0.0034403156306200833,0.005209684371948242,0.0004009746884194733,1.0,0.2,7,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.6666666666666666,0.72,0.7142857142857143,0.723404255319149,0.7058823529411765,0.7060477978425413,0.020565382044646877,221,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05291757583618164,0.0041356567540337735,0.005817937850952149,0.0006813288097906858,1.0,0.2,7,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.6938775510204082,0.7441860465116279,0.7346938775510204,0.7450980392156863,0.7235711028597486,0.02213325515298641,107,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05874333381652832,0.011220581575697861,0.006211090087890625,0.0012526804688620394,1.0,0.2,7,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 250, 'subsample': 1.0}",0.7,0.72,0.7142857142857143,0.723404255319149,0.7058823529411765,0.712714464509208,0.008696606660554445,189,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04299631118774414,0.007049269832127197,0.007015848159790039,0.0018155161269920608,1.0,0.2,10,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",0.7317073170731707,0.6938775510204082,0.7142857142857143,0.7346938775510204,0.72,0.7189128919860627,0.014574619674503842,142,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03608546257019043,0.008763953184367628,0.005616426467895508,0.00037611889172312106,1.0,0.2,10,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",0.7,0.6666666666666666,0.7142857142857143,0.75,0.7307692307692307,0.7123443223443224,0.028284366124032807,191,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03758711814880371,0.0013737500635469682,0.005615854263305664,0.0004869529979141882,1.0,0.2,10,150,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 150, 'subsample': 0.8}",0.7,0.68,0.7441860465116279,0.75,0.72,0.7188372093023256,0.026375004966178242,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0433107852935791,0.004482763832790951,0.005713367462158203,0.000747610117420809,1.0,0.2,10,150,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 150, 'subsample': 1.0}",0.7,0.6938775510204082,0.7142857142857143,0.75,0.7307692307692307,0.7177864992150707,0.020525661035164747,150,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04348454475402832,0.0014537163465130503,0.006613540649414063,0.003977798524953607,1.0,0.2,10,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",0.7,0.68,0.7441860465116279,0.75,0.6938775510204082,0.7136127195064071,0.02815443278077131,178,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05243039131164551,0.015248214736032181,0.005312633514404297,0.0004022097658178683,1.0,0.2,10,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.6666666666666666,0.6938775510204082,0.7142857142857143,0.75,0.7307692307692307,0.7111198325484039,0.02891770844268036,201,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05459012985229492,0.006303701146962028,0.005911636352539063,0.0004898537566445523,1.0,0.2,10,250,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 250, 'subsample': 0.8}",0.7,0.68,0.7441860465116279,0.75,0.6938775510204082,0.7136127195064071,0.02815443278077131,178,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.050635671615600585,0.002392165869955916,0.0055310726165771484,0.0011181385726833112,1.0,0.2,10,250,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 250, 'subsample': 1.0}",0.6666666666666666,0.6938775510204082,0.7142857142857143,0.723404255319149,0.7307692307692307,0.7058006836122337,0.023147104365772327,225,1.0,1.0,1.0,1.0,1.0,1.0,0.0
